G-truth    | Predict    | Edited     | Image path                                                       
đi         | đn         | đn         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_3_1.png        
ét         | lét        | lét        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_4_6.png        
Bác        | Bắc        | Bắc        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_4_17.png       
HIV        | HTV        | HTV        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_6_4.png        
kể         | hể         | hể         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_5_13.png       
Tư         | tư         | tư         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_6_0.png        
Châu       | châu       | châu       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_6_13.png       
nói        | mói        | mói        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_7_11.png       
lây        | lậy        | lậy        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_7_15.png       
HIV        | HTV        | HTV        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_8_2.png        
nói        | mói        | mói        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_2.png        
nhà        | nhè        | nhè        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_6.png        
qua        | cua        | cua        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_1_7.png        
mà         | mê         | mê         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_13.png       
Chuyện     | chuyện     | chuyện     | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_0.png        
Châu       | châu       | châu       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_13.png       
kết        | hết        | hết        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_2_4.png        
HIV        | HTV        | HTV        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_1.png        
lây        | lấy        | lấy        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_2.png        
xã         | xả         | xả         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_11.png       
vẫn        | Vẫn        | Vẫn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_4_9.png        
ớn         | ơn         | ơn         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_4_7.png        
Sự         | sị         | sị         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_5_5.png        
đã         | đá         | đá         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_5_8.png        
trong      | trang      | trang      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_0_8.png        
Không      | không      | không      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_1_3.png        
thần       | thầm       | thầm       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_6_10.png       
bây        | bảy        | bảy        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_0_11.png       
bế         | bến        | bến        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_6_6.png        
ngàn       | ngán       | ngán       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_1_4.png        
chim       | chìm       | chìm       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_1_6.png        
Cát        | lát        | lát        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_0_3.png        
Mỗi        | nỗi        | nỗi        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_1_0.png        
Cát        | Sát        | Sát        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_3_11.png       
Chỉ        | chỉ        | chỉ        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_4_0.png        
dã         | dả         | dả         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_2_15.png       
kể         | kế         | kế         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_4_10.png       
chim       | chum       | chum       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_5_3.png        
dọc        | dục        | dục        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_5_5.png        
chim       | chìm       | chìm       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_1_14.png       
thợ        | thị        | thị        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_1_2.png        
săn        | sàn        | sàn        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_2_15.png       
thò        | thè        | thè        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_4_10.png       
kéo        | béo        | béo        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_4_12.png       
H          | Hả         | Hả         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_4_6.png        
với        | vối        | vối        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_2_0_9.png        
thì        | thi        | thi        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_2_0_13.png       
thiếu      | thiểu      | thiểu      | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_2_3_10.png       
lủng       | lũng       | lũng       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_2_5_9.png        
bơ         | bỏ         | bỏ         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_2_7_6.png        
H          | Họ         | Họ         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_2_6_17.png       
ngồi       | ngồn       | ngồn       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_0_12.png       
đợi        | đội        | đội        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_0_13.png       
H          | HI         | HI         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_0_5.png        
kiểm       | kiếm       | kiếm       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_3_4.png        
Ông        | ông        | ông        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_2_2.png        
khu        | Khu        | Khu        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_2_12.png       
H          | Hi         | Hi         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_2_3.png        
Không      | không      | không      | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_5_6.png        
bạc        | bạ         | bạ         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_4_1.png        
nền        | nên        | nên        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_4_5.png        
xám        | ám         | ám         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_4_7.png        
ngọn       | ngọng      | ngọng      | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_6_4.png        
kiểu       | kiều       | kiều       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_0_2.png        
dõi        | cõi        | cõi        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_0_17.png       
về         | vê         | vê         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_3_6_3.png        
Coong      | loong      | loong      | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_3_11.png       
coong      | cong       | cong       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_3_15.png       
khu        | Khu        | Khu        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_2_15.png       
khỏi       | Khỏi       | Khỏi       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_5_9.png        
lùm        | làm        | làm        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_5_10.png       
vô         | vớ         | vớ         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_4_10.png       
H          | tH         | tH         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_4_5_5.png        
bỏ         | bó         | bó         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_5_3_0.png        
Tớ         | Tới        | Tới        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_0_13.png       
coong      | cong       | cong       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_3_12.png       
coong      | cong       | cong       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_3_14.png       
khu        | Khu        | Khu        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_2_15.png       
săn        | sân        | sân        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_2_17.png       
bơ         | bó         | bó         | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_3_10.png       
Không      | không      | không      | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_5_0.png        
chim       | chum       | chum       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_4_4.png        
chim       | chum       | chum       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_5_5.png        
mỏi        | môi        | môi        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_5_6.png        
chim       | chum       | chum       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_7_5.png        
vạn        | van        | van        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_7_3.png        
thợ        | thị        | thị        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_1_0_1.png        
gà         | gài        | gài        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_0_7_11.png       
nhiêu      | nhiên      | nhiên      | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_1_5_12.png       
cũng       | công       | công       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_1_6_2.png        
thì        | thi        | thi        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_2_0_4.png        
kiếm       | Kiếm       | Kiếm       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_2_0_7.png        
thợ        | thự        | thự        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_2_1_2.png        
lẽ         | lã         | lã         | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_2_0_19.png       
Đám        | Đảm        | Đảm        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_2_2_11.png       
đỡ         | đổ         | đổ         | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_2_4_1.png        
đảo        | đáo        | đáo        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_2_6_0.png        
chia       | cha        | cha        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_3_0_15.png       
thợ        | thị        | thị        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_3_5_4.png        
liệu       | liêu       | liêu       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_1_0.png        
Cát        | lát        | lát        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_1_1.png        
trú        | trí        | trí        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_1_7.png        
trạng      | trọng      | trọng      | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_1_12.png       
Cát        | lát        | lát        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_2_10.png       
Ông        | ông        | ông        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_3_12.png       
Bùi        | Bùu        | Bùu        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_3_13.png       
Kiểm       | kiếm       | kiếm       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_4_4.png        
chia       | cha        | cha        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_4_5_8.png        
hạt        | Hạt        | Hạt        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_5_0_12.png       
chim       | chem       | chem       | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_5_1_9.png        
khi        | Khi        | Khi        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_5_1_12.png       
hạt        | hat        | hat        | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_5_3_0.png        
Số         | số         | số         | ./data/VNOnDB/word_test/20151209_0145_7276_2_tg_5_1_8.png        
đông       | đồng       | đồng       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_0_0_3.png        
ngát       | ngót       | ngót       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_0_0_16.png       
hỏi        | hởi        | hởi        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_0_3_12.png       
Khách      | khích      | khích      | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_0_4_4.png        
rỉnh       | rình       | rình       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_0_5_1.png        
bởi        | bời        | bời        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_0_5_2.png        
khác       | khúc       | khúc       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_1_1_5.png        
Miền       | Miều       | Miều       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_1_1_15.png       
sợ         | sộ         | sộ         | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_1_0_4.png        
đĩa        | đia        | đia        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_1_3_9.png        
đĩa        | đia        | đia        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_1_4_5.png        
nhậu       | nhận       | nhận       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_1_6_6.png        
bụng       | bạng       | bạng       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_2_0_12.png       
nhậu       | nhận       | nhận       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_2_2_1.png        
rẻ         | Trẻ        | Trẻ        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_2_3_1.png        
Đạ         | Đại        | Đại        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_2_3_3.png        
Tẻ         | Tể         | Tể         | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_2_3_18.png       
nhậu       | nhận       | nhận       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_2_5_16.png       
nhìn       | nhì        | nhì        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_0_7.png        
bún        | bán        | bán        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_0_14.png       
sơ         | sở         | sở         | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_1_2.png        
liền       | liều       | liều       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_2_1.png        
nói        | nơi        | nơi        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_1_9.png        
tôi        | tồi        | tồi        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_2_0.png        
chủ        | chỉ        | chỉ        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_2_3.png        
thú        | thút       | thút       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_2_11.png       
ra         | da         | da         | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_2_6.png        
50         | 500        | 500        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_3_3.png        
lông       | lòng       | lòng       | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_4_5.png        
cất        | cát        | cát        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_4_6.png        
các        | cúc        | cúc        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_4_16.png       
tủ         | tả         | tả         | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_4_8.png        
sau        | Sau        | Sau        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_5_3.png        
nhờ        | nhà        | nhà        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_4_0_14.png       
vế         | về         | về         | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_3_5_15.png       
chủ        | chỉ        | chỉ        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_4_1_4.png        
dẫn        | dần        | dần        | ./data/VNOnDB/word_test/20160220_0143_7606_2_tg_4_5_1.png        
12         | t2         | t2         | ./data/VNOnDB/word_test/20160504_0147_25627_3_tg_0_3_10.png      
