G-truth    | Predict    | Edited     | Image path                                                       
bảo        | bên        | bên        | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_4_5_12.png       
tự         | tị         | tị         | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_4_5_11.png       
nhiễm      | nhẫm       | nhẫm       | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_0_7.png        
thân       | thâm       | thâm       | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_0_6.png        
phạm       | chạm       | chạm       | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_1_6.png        
HIV        | HT         | HT         | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_0_8.png        
kết        | rết        | rết        | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_0_14.png       
nạn        | mạn        | mạn        | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_1_3.png        
tự         | tư         | tư         | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_0_11.png       
bệnh       | buy        | buy        | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_2_1.png        
cháu       | chái       | chái       | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_3_5.png        
cúi        | cú         | cú         | ./data/VNOnDB/word_test/20151209_0144_7398_1_tg_5_2_7.png        
nữ         | nhĩ        | nhĩ        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_0_2.png        
gánh       | ganh       | ganh       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_1_3.png        
đứa        | đười       | đười       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_0_16.png       
Hòa        | Hòi        | Hòi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_1_15.png       
tìm        | tùm        | tùm        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_1_17.png       
mồ         | mỗi        | mỗi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_1_0.png        
cách       | cánh       | cánh       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_2_5.png        
chỉ        | chư        | chư        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_2_4.png        
tre        | tra        | tra        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_3_17.png       
du         | chi        | chi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_3_4.png        
du         | chu        | chu        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_3_11.png       
Bờ         | Bời        | Bời        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_3_16.png       
ruộng      | ruông      | ruông      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_4_0.png        
khách      | chánh      | chánh      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_4_8.png        
không      | thông      | thông      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_5_8.png        
dẫn        | dãn        | dãn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_4_6.png        
đẹp        | hoại       | hoại       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_5_0.png        
nhà        | nhì        | nhì        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_5_15.png       
du         | chu        | chu        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_0_4_7.png        
khủng      | nhưng      | nhưng      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_1_6.png        
khiếp      | nhấp       | nhấp       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_1_7.png        
ngồi       | ngời       | ngời       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_0_10.png       
lòng       | làng       | làng       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_1_10.png       
Còn        | lòn        | lòn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_0_3.png        
cúi        | cáu        | cáu        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_0_11.png       
cứ         | cái        | cái        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_0_9.png        
Sự         | Sư         | Sư         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_1_1.png        
trai       | trài       | trài       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_2_5.png        
đớn        | đốn        | đốn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_1_16.png       
lúc        | húc        | húc        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_2_0.png        
vớt        | với        | với        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_2_1.png        
hai        | hòi        | hòi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_2_16.png       
HIV        | HT         | HT         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_3_2.png        
kết        | hốt        | hốt        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_3_4.png        
em         | len        | len        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_2_4.png        
việc       | vực        | vực        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_4_0.png        
động       | đông       | đông       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_4_3.png        
mới        | mơi        | mơi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_5_9.png        
mà         | môi        | môi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_4_10.png       
em         | su         | su         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_1_5_4.png        
khác       | chác       | chác       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_0_14.png       
nhà        | nhì        | nhì        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_0_8.png        
lối        | lới        | lới        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_0_13.png       
khi        | chi        | chi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_1_7.png        
và         | vì         | vì         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_0_10.png       
đi         | đo         | đo         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_0_11.png       
bế         | bê         | bê         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_1_5.png        
Hàng       | tàng       | tàng       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_2_10.png       
được       | đã         | đã         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_2_18.png       
đứa        | đưa        | đưa        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_1_12.png       
côi        | chi        | chi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_2_1.png        
cha        | che        | che        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_2_3.png        
lẫn        | lãn        | lãn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_2_4.png        
nói        | mói        | mói        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_3_2.png        
mồ         | mỗ         | mỗ         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_2_0.png        
mì         | mìn        | mìn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_2_12.png       
chị        | dị         | dị         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_3_14.png       
trợ        | tợ         | tợ         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_4_17.png       
mì         | mìn        | mìn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_4_5.png        
trường     | tàng       | tàng       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_0_13.png       
nuôi       | muôi       | muôi       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_5_13.png       
nhỏ        | nhợ        | nhợ        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_6_9.png        
em         | con        | con        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_2_5_15.png       
Ở          | ở          | ở          | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_0_12.png       
thằng      | thẳng      | thẳng      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_2_3.png        
vẳng       | văng       | văng       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_1_13.png       
học        | họi        | họi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_0_17.png       
lúc        | hú         | hú         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_1_6.png        
được       | đặc        | đặc        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_4_10.png       
sớm        | hôm        | hôm        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_2_17.png       
đi         | đn         | đn         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_3_1.png        
ét         | lét        | lét        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_4_6.png        
Bác        | Bắc        | Bắc        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_4_17.png       
Văn        | Văm        | Văm        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_5_1.png        
HIV        | HTV        | HTV        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_6_4.png        
kể         | hể         | hể         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_5_13.png       
Tư         | tư         | tư         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_6_0.png        
Châu       | châu       | châu       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_6_13.png       
Diên       | Dùm        | Dùm        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_7_3.png        
nơi        | nước       | nước       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_6_15.png       
nói        | mói        | mói        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_7_11.png       
lây        | lậy        | lậy        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_7_15.png       
HIV        | HTV        | HTV        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_3_8_2.png        
nói        | mói        | mói        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_2.png        
nuôi       | môi        | môi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_10.png       
chết       | chứ        | chứ        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_18.png       
tiếp       | tối        | tối        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_1_14.png       
nhà        | nhè        | nhè        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_6.png        
đến        | đếu        | đếu        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_1_4.png        
qua        | cua        | cua        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_1_7.png        
mà         | mê         | mê         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_0_13.png       
Chuyện     | chuyện     | chuyện     | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_0.png        
nhiễm      | nhã        | nhã        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_2_13.png       
cháu       | chánh      | chánh      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_2_6.png        
Châu       | châu       | châu       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_13.png       
kết        | hết        | hết        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_2_4.png        
HIV        | HT         | HT         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_2_14.png       
HIV        | HTV        | HTV        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_1.png        
lây        | lấy        | lấy        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_2.png        
bây        | bông       | bông       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_8.png        
có         | cóng       | cóng       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_2_3.png        
xã         | xả         | xả         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_3_11.png       
kiệt       | hiệt       | hiệt       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_6_1.png        
kinh       | km2        | km2        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_6_3.png        
vẫn        | Vẫn        | Vẫn        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_4_9.png        
ơn         | vin        | vin        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_4_6.png        
ớn         | ơn         | ơn         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_4_7.png        
kỳ         | làng       | làng       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_4_15.png       
ai         | cói        | cói        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_4_16.png       
Sự         | sị         | sị         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_5_5.png        
đã         | đá         | đá         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_5_8.png        
trong      | trang      | trang      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_0_8.png        
Không      | không      | không      | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_1_3.png        
thần       | thầm       | thầm       | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_6_10.png       
giỗ        | giớ        | giớ        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_0_7.png        
tộc        | họ         | họ         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_0_9.png        
bây        | bảy        | bảy        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_0_11.png       
bế         | bến        | bến        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_4_6_6.png        
họ         | tộc        | tộc        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_0_10.png       
đi         | đị         | đị         | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_1_1.png        
ai         | còi        | còi        | ./data/VNOnDB/word_test/20151209_0144_7398_2_tg_5_1_4.png        
chim       | chu        | chu        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_0_1.png        
ngàn       | ngán       | ngán       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_1_4.png        
chim       | chìm       | chìm       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_1_6.png        
Cát        | lát        | lát        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_0_3.png        
Mỗi        | nỗi        | nỗi        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_1_0.png        
Bà         | Bai        | Bai        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_0_4.png        
Cát        | Sát        | Sát        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_3_11.png       
Hải        | Bà         | Bà         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_3_12.png       
Chỉ        | chỉ        | chỉ        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_4_0.png        
dã         | dả         | dả         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_2_15.png       
kể         | kế         | kế         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_4_10.png       
chim       | chum       | chum       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_5_3.png        
dọc        | dục        | dục        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_0_5_5.png        
chim       | chìm       | chìm       | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_1_14.png       
thợ        | thị        | thị        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_1_2.png        
ở          | bị         | bị         | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_2_0.png        
săn        | sàn        | sàn        | ./data/VNOnDB/word_test/20151209_0145_7276_1_tg_1_2_15.png       
